Rxns,Growth0,Opt1_0,Opt2_0,Opt3_0,Opt4_0,Mix_0,Growth2,Opt1_2,Opt2_2,Opt3_2,Opt4_2,Mix_2,Growth4,Opt1_4,Opt2_4,Opt3_4,Opt4_4,Mix_4,Growth2a2,Opt1_2g2,Opt2_2g2,Opt3_2g2,Opt4_2g2,Mix_2g2
NMNATm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NMNTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NMNt2m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NMNt2p,0,0.00E+00,0,0,0.00E+00,0.00E+00,0,0.00E+00,0,0,0.00E+00,0.00E+00,0,0.00E+00,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0
NNAMr,0,0.00E+00,0,0,0.00E+00,0.00E+00,0,0.00E+00,0,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0,0,0,0
NNAMrm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NNAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NNATm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NNDPR,0,0.00E+00,0,0,0.00E+00,0.00E+00,0,0.00E+00,0,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0,0,0,0
NNDPRm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NNMT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTD10,0,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0
NTD11,0,0.00E+00,0,0,0.00E+00,0.00E+00,0,0,0,0,0.00E+00,0.00E+00,0,0.00E+00,0,0,0,0,0,0,0,0,0,0
NTD2,0,0.00E+00,0,0,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0
NTD3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTD4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTD5,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTD6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTD7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTD8,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0,0
NTD9,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0
NTP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTRLASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTRLASE2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTRLASE3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O2t,2.368971376,1.17259906,1.149700599,0.6,1.134964483,0.6,2.796151214,1.382135662,1.357285429,1.159663866,1.368587214,1.11627907,3.223331052,1.783783784,1.699115044,1.783783784,1.783783784,1.699115044,2.796151214,1.393192375,1.368806738,1.368806694,1.389879708,1.308337991
O2ter,0.000183891,0,0,0,0,0,0.000162256,0,0,0,0,0,0.000140622,0,0,0,0,0,0.000162256,2.20E-05,2.20E-05,2.20E-05,2.20E-05,2.20E-05
O2tm,2.364312259,1.17259906,1.149700599,0.6,1.095501184,0.6,2.792040228,1.382135662,1.357285429,1.159663866,1.354380426,1.11627907,3.219768198,1.783783784,1.699115044,1.783783784,1.783783784,1.699115044,2.792040228,1.392634975,1.367143338,1.368249294,1.388511114,1.307780591
OAAt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OAAt2m,0.449706771,0.63062458,0.431137724,2.01E-17,-2.21E-31,-3.49E-16,0.396800092,0.867024849,0.175648703,0.621848739,0.580899763,0,0.343893413,0,0,0,0,0.00E+00,0.396800092,0.935997983,0.047885069,0.844083182,0.850626165,-0.000136
OBDHm,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0
OCBTi,0.013432367,0.00E+00,0,0,0.00E+00,0.00E+00,0.011852088,0.00E+00,0,0,0,0,0.01027181,0,0,0,0,0,0.011852088,0.001607,0.001607,0.001607,0.001607,0.001607
OCDCAt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCDCEAt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCDCYAt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OHACT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OHACT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OHACT3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OHACT4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OHACT5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OHPBAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OMCDC,0.024775068,0,0,0,0,0,0.021860354,0,0,0,0,0,0.01894564,0,0,0,0,0.00E+00,0.021860354,0.002964,0.002964,0.002964,0.002964,0.002964
OMCDCm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OMPDC,0.009244678,0.00E+00,0,0,0.00E+00,0.00E+00,0.008157069,0.00E+00,0,0,0,0.00E+00,0.00706946,0.00E+00,0,0,0,0.00E+00,0.008157069,0.001106,0.001106,0.001106,0.001106,0.001106
ORNDC,0,0,0,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0,0,0,0,0,0,0
ORNTA,0.013766713,0.00E+00,0,0,0.00E+00,0,0.0121471,0,0,0,0,0.00E+00,0.010527486,0,0,0,0,0,0.0121471,0,0,0,0,0
ORNTACim,0.027199079,0,0,0,0,0.00E+00,0.023999188,0.00E+00,0,0,0,0,0.020799296,0.00E+00,0,0,0,0,0.023999188,0.001607,0.001607,0.001607,0.001607,0.001607
ORNt2r,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORNt3m,0.027199079,0,0,0,0,0.00E+00,0.023999188,0.00E+00,0,0,0,0,0.020799296,0.00E+00,0,0,0,0,0.023999188,0.001607,0.001607,0.001607,0.001607,0.001607
ORPT,-0.009244678,0.00E+00,0,0,0.00E+00,0.00E+00,-0.008157069,0.00E+00,0,0,0,0.00E+00,-0.00706946,0.00E+00,0,0,0,0.00E+00,-0.008157069,-0.001106,-0.001106,-0.001106,-0.001106,-0.001106
OXAGm,0.023922485,0,0,0,0,0,0.021108075,0,0,0,0,0,0.018293665,0,0,0,0,0,0.021108075,0.002862,0.002862,0.002862,0.002862,0.002862
OXO2Ctm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P5CDm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P5CR,0.013766713,0,0,0,0,0,0.0121471,0,0,0,0,0,0.010527486,0,0,0,0,0,0.0121471,0.001647,0.001647,0.001647,0.001647,0.001647
PACALDt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PACALDtm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALOXR,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0
PAN4Ptm,0,0.00E+00,0,0,0.00E+00,0.00E+00,0,0,0,0,0.00E+00,0.00E+00,0,0,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0
PANTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0
PANTtm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAPSR,0.004789512,0.201477502,0.215568862,0,0.197316496,2.94E-32,0.00422604,0.072531901,0.087824351,0,0.071033938,0,0.003662568,0,0,0,0.00E+00,0,0.00422604,0.000573,0.013336884,0.000573,0.000573,0.000573
PAPt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAPtm,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAtm_SC,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0
PC,0.164113929,1.251846877,1.269461078,1.2,1.295974743,1.2,0.144806408,1.090664876,1.109780439,1.075630252,1.106550908,1.085271318,0.125498887,0.936936937,0.867256637,0.936936937,0.936936937,0.867256637,0.144806408,0.966225583,0.986229689,0.952254024,0.965437325,0.970366513
PCDAGAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDE1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDE2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDE3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDE4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDE5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDHcm,0.73702543,0,0,0,0,0,0.885610673,0,0,0,0,0,1.034195917,0,0,0,0,0.00E+00,0.885610673,0,0,0,0,0
PDHm,0.874191039,0,0,0,0,0,1.006639152,0,0,0,0,0.00E+00,1.139087265,0,0,0,0,0.00E+00,1.006639152,0,0,0,0,0
PDX5PO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PENDPtm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEPAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEPDt3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PETHCT,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0
PETOHM_SC,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0
PEtg_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEtm_SC,-8.78E-06,0,0,0,0,0,-7.74E-06,0,0,0,0,0,-6.71E-06,0,0,0,0.00E+00,0.00E+00,-7.74E-06,-1.05E-06,-1.05E-06,-1.05E-06,-1.05E-06,-1.05E-06
PEtv_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFK,0.670575739,1,1,0.2,1,0.2,0.709331534,1,1,0.697478992,1,0.658914729,0.74808733,1,1,1,1,1,0.709331534,0.960588867,0.960588867,0.887383706,0.960588867,0.842983747
PFK26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFK_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFK_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGAMT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGCD,0.051990029,0,0,0,0,0.00E+00,0.045873555,0,0,0,0,0.00E+00,0.039757081,0,0,0,0.00E+00,0.00E+00,0.045873555,0,0,0,0,0
PGI,0.76241345,1,1,1,1,1,0.790364809,1,1,1,1,1,0.818316168,1,1,1,1,1,0.790364809,0.971576,0.971576,0.9403964,0.971576,0.9403964
PGK,-1.31826073,-2,-2,-1.2,-2,-1.2,-1.39846535,-2,-2,-1.697478992,-2,-1.658914729,-1.47866997,-2,-2,-2,-2,-2,-1.39846535,-1.918439167,-1.918439167,-1.845234006,-1.918439167,-1.800834047
PGL,0.000183891,0,0,0,0,0,0.000162256,0,0,0,0,0.00E+00,0.000140622,0,0,0,0,0,0.000162256,2.20E-05,2.20E-05,0.0312016,2.20E-05,0.0312016
PGM,-1.266270701,-2,-2,-1.2,-2,-1.2,-1.352591795,-2,-2,-1.697478992,-2,-1.658914729,-1.438912889,-2,-2,-2,-2,-2,-1.352591795,-1.917718967,-1.918439167,-1.839014106,-1.918439167,-1.794614147
PGMT,-0.235003724,0,0,0,0.00E+00,0,-0.207356227,0,0,0,0,0,-0.17970873,0.00E+00,0,0,0.00E+00,0.00E+00,-0.207356227,-0.028115,-0.028115,-0.028115,-0.028115,-0.028115
PGPPAm_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHCDm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHCHGSm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHEACt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHETA1,-0.011192246,0,0,0,0,0,-0.009875511,0,0,0,0,0,-0.008558776,0,0,0,0,0,-0.009875511,-0.001339,-0.001339,-0.001339,-0.001339,-0.001339
PHETRS,0.011192246,0,0,0,0,0,0.009875511,0,0,0,0,0,0.008558776,0,0,0,0,0,0.009875511,0.001339,0.001339,0.001339,0.001339,0.001339
PHETRSm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHEt2m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHEt2r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PI35BP5P_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PI3P4K_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PI3P5K_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PI45BP5P_SC,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0.00E+00,0,0,0,0,0,0
PI45BPP_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PI4P5K_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIN3K_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIN4K_SC,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0.00E+00,0,0,0,0,0,0
PIN4Kn_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PINOS_SC,0.000443009,0,0,0,0,0,0.00039089,0,0,0,0,0,0.000338772,0,0,0,0,0.00E+00,0.00039089,5.30E-05,5.30E-05,5.30E-05,5.30E-05,5.30E-05
PIt2m,5.318605533,1.316991269,1.185628743,1.2,2.446724546,1.2,6.457593117,1.834116857,2.483033932,1.831932773,2.299921073,2.511627907,7.596580702,2.936936937,3.82300885,2.936936937,2.936936937,3.82300885,6.457593117,1.951518716,2.940078663,2.019757959,2.061014777,2.945175079
PIt2n,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIt2p,0,0,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0
PIt2r,0.016525071,0,0,0,0.00E+00,0,0.014580945,0,0,0,0.00E+00,0,0.012636819,0,0,0,0,0,0.014580945,0.001977,0.001977,0.001977,0.001977,0.001977
PIt2v,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIt5m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLBP1I_SCe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLBPC_SC,0,0,0,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0.00E+00,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0
PLBPC_SCe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLD_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMANM,-0.067529614,0,0,0,0,0,-0.059584953,0,0,0,0,0,-0.051640293,0,0,0,0,0,-0.059584953,-0.008079,-0.008079,-0.008079,-0.008079,-0.008079
PMDPHT,8.28E-05,0,0,0,0,0,7.30E-05,0,0,0,0,0,6.33E-05,0,0,0,0.00E+00,0,7.30E-05,9.90E-06,9.90E-06,9.90E-06,9.90E-06,9.90E-06
PMETM_SC,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0
PMEVK,0.001103343,0,0,0,0,0,0.000973538,0,0,0,0,0,0.000843733,0,0,0,0,0,0.000973538,0.000132,0.000132,0.000132,0.000132,0.000132
PMI12346PH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMI12346PS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMI1346PH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMI1346PS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMPK,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0
PNP,0,0.00E+00,0,0,0.00E+00,0.00E+00,0,0.00E+00,0,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0,0,0,0
PNTK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PNTOt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0
POLYAO,0,0,0,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0,0,0,0,0,0,0
POLYAO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POLYAO3,0,0,0,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0,0,0,0,0,0,0
PPA,0.711537614,0,0,0,0,0.00E+00,0.627827306,0,0,0,0,0.00E+00,0.544116999,0,0,0,0,0,0.627827306,0.0851258,0.0800168,0.0800168,0.0800168,0.0800168
PPAm,0,0.386165212,0.646706587,0.1,0,-4.57E-16,0,0.139019476,0.263473054,0,0,1.90E-29,0,0,0,0,0.00E+00,0,0,0.0151278,0.064672853,0.000573,0,0
PPBNGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPCDC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPCK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPItp,0,0.016789792,0.019597169,3.51E-33,0.039463299,3.62E-32,0,0.006044325,0.007984032,3.58E-31,0.014206788,-2.21E-45,0,0,0,0,0.00E+00,0.00E+00,0,0,0.001323899,0,0.000136745,-9.52E-51
PPM,-0.025434566,0,0,0,0.00E+00,0,-0.022442264,0,0,0,0,0.00E+00,-0.019449962,0.00E+00,0,0,0.00E+00,0.00E+00,-0.022442264,-0.0030429,-0.0030429,-0.0030429,-0.0030429,-0.0030429
PPNCL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPND2,0.008525833,0,0,0,0,0,0.007522794,0,0,0,0,0,0.006519755,0,0,0,0,0,0.007522794,0.00102,0.00102,0.00102,0.00102,0.00102
PPNDH,0.011192246,0,0,0,0,0,0.009875511,0,0,0,0,0,0.008558776,0,0,0,0,0,0.009875511,0.001339,0.001339,0.001339,0.001339,0.001339
PPPG9tm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPPGOm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPTTm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPYRDC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRAGSr,0.008274237,0,0,0,0.00E+00,0.00E+00,0.007300798,0.00E+00,0,0,0.00E+00,0.00E+00,0.006327358,0,0,0,0.00E+00,0.00E+00,0.007300798,0.0009899,0.0009899,0.0009899,0.0009899,0.0009899
PRAIS,0.008274237,0,0,0,0.00E+00,0.00E+00,0.007300798,0.00E+00,0,0,0.00E+00,0.00E+00,0.006327358,0.00E+00,0,0,0.00E+00,0.00E+00,0.007300798,0.0009899,0.0009899,0.0009899,0.0009899,0.0009899
PRAIi,0.002373859,0,0,0,0,0,0.002094582,0,0,0,0,0,0.001815304,0.00E+00,0,0,0,0,0.002094582,0.000284,0.000284,0.000284,0.000284,0.000284
PRAMPC,0.005541792,0,0,0,0,0,0.004889816,0,0,0,0,0,0.004237841,0,0,0,0,0,0.004889816,0.000663,0.000663,0.000663,0.000663,0.000663
PRASCS,0.008274237,0,0,0,0.00E+00,0.00E+00,0.007300798,0.00E+00,0,0,0.00E+00,0.00E+00,0.006327358,0.00E+00,0,0,0.00E+00,0.00E+00,0.007300798,0.0009899,0.0009899,0.0009899,0.0009899,0.0009899
PRATPP,0.005541792,0,0,0,0,0,0.004889816,0,0,0,0,0,0.004237841,0,0,0,0,0,0.004889816,0.000663,0.000663,0.000663,0.000663,0.000663
PRFGS,0.008274237,0,0,0,0.00E+00,0.00E+00,0.007300798,0.00E+00,0,0,0.00E+00,0.00E+00,0.006327358,0.00E+00,0,0,0.00E+00,0.00E+00,0.007300798,0.0009899,0.0009899,0.0009899,0.0009899,0.0009899
PRMICIi,0.005541792,0,0,0,0,0,0.004889816,0,0,0,0,0,0.004237841,0,0,0,0,0,0.004889816,0.000663,0.000663,0.000663,0.000663,0.000663
PRO1xm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROTRS,0.013766713,0,0,0,0,0,0.0121471,0,0,0,0,0,0.010527486,0,0,0,0,0,0.0121471,0.001647,0.001647,0.001647,0.001647,0.001647
PROt2r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROtm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRPPS,0,0,0,0,0.00E+00,0.00E+00,0,0,0,0,0.00E+00,0,0,0.00E+00,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0
PRPPtm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSCVTi,0.022091938,0,0,0,0.00E+00,0.00E+00,0.019492887,0,0,0,0.00E+00,0.00E+00,0.016893835,0.00E+00,0,0,0.00E+00,0.00E+00,0.019492887,0.002643,0.002643,0.002643,0.002643,0.002643
PSERDg_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSERDm_SC,0.000877659,0,0,0,0,0,0.000774405,0,0,0,0,0,0.000671151,0,0,0,0,0.00E+00,0.000774405,0.000105,0.000105,0.000105,0.000105,0.000105
PSERDv_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSERS_SC,0.001019757,0,0,0,0.00E+00,0,0.000899785,0,0,0,0,0,0.000779814,0,0,0,0,0.00E+00,0.000899785,0.000122,0.000122,0.000122,0.000122,0.000122
PSERSm_SC,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0
PSERT,0.051990029,0,0,0,0,0.00E+00,0.045873555,0,0,0,0,0.00E+00,0.039757081,0,0,0,0.00E+00,0.00E+00,0.045873555,0,0,0,0,0
PSPH1Pter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSPHPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSPHS,0,0,0,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0.00E+00,0,0,0,0,0,0
PSP_L,0.051990029,0,0,0,0,0.00E+00,0.045873555,0,0,0,0,0.00E+00,0.039757081,0,0,0,0.00E+00,0.00E+00,0.045873555,0,0,0,0,0
PStg_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PStm_SC,8.78E-06,0,0,0,0.00E+00,0,7.74E-06,0,0,0,0,0,6.71E-06,0,0,0,0,0.00E+00,7.74E-06,1.05E-06,1.05E-06,1.05E-06,1.05E-06,1.05E-06
PStv_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTD1INOtn_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTD4INOtn_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTE10x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTE11x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTE12x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTE2x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTE7x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTE8x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTE9x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
